transaction_id,amount,transaction_time,device_type,location,payment_method,merchant_category,transaction_frequency,account_age_days,avg_transaction_amount,failed_transactions_24h,is_international,device_change,is_fraud
47778,12355.97,10,mobile,urban,Amazon Pay Wallet,grocery,31,2047,438.16,4,1,0,0
47779,1734.03,1,desktop,semi-urban,Debit Card,travel,4,1299,701.81,5,0,0,0
47780,5544.05,0,mobile,urban,Credit Card,food,49,1611,1559.97,0,0,0,0
47781,5118.18,16,tablet,urban,Paytm Wallet,fashion,32,1985,2918.85,10,1,0,0
47782,7159.15,3,mobile,semi-urban,Paytm Wallet,entertainment,4,2537,440.9,11,0,0,0
47783,13189.19,19,mobile,rural,PhonePe Wallet,food,13,125,2645.16,11,0,0,0
47784,2053.73,1,mobile,rural,Paytm Wallet,fashion,8,727,5.03,4,0,1,0
47785,653.09,17,mobile,semi-urban,Amazon Pay Wallet,entertainment,23,2844,420.13,4,0,0,0
47786,1853.54,3,desktop,urban,PhonePe Wallet,grocery,7,208,1330.5,7,0,0,0
47787,5770.08,23,mobile,urban,Debit Card,grocery,49,1731,1313.71,4,0,0,0
47788,5425.62,21,mobile,rural,Paytm Wallet,fashion,45,1195,7707.09,9,0,0,0
47789,1228.28,0,mobile,rural,Debit Card,food,2,382,2803.32,3,0,0,0
47790,145.39,13,tablet,urban,UPI,food,20,1320,733.81,3,0,0,0
47791,2139.08,23,tablet,urban,Paytm Wallet,electronics,15,120,1482.2,11,0,0,0
47792,1927.94,20,desktop,urban,PhonePe Wallet,entertainment,31,849,801.75,8,0,0,0
47793,269,12,tablet,semi-urban,Net Banking,food,12,708,157.46,1,0,0,0
47794,4752.63,9,desktop,semi-urban,Credit Card,food,24,112,2570,1,1,0,0
47795,1000.51,12,mobile,rural,Debit Card,entertainment,1,2862,3894.18,5,0,0,0
47796,3113.27,10,mobile,urban,UPI,travel,11,2128,676.6,2,0,0,0
47797,321.05,5,desktop,semi-urban,Paytm Wallet,entertainment,15,2804,519.98,3,0,1,0
47798,5913.44,22,mobile,urban,Debit Card,electronics,31,1052,1756.05,2,0,0,0
47799,4032.86,5,desktop,urban,Paytm Wallet,travel,22,2366,3222.55,0,0,0,0
47800,1475.14,18,mobile,urban,UPI,grocery,24,2184,373.62,11,0,1,0
47801,2978.62,9,desktop,urban,Paytm Wallet,travel,32,2726,1812.72,7,0,0,0
47802,622.75,17,desktop,urban,Debit Card,electronics,38,1641,259.63,1,0,0,0
47803,12684.83,12,mobile,urban,Net Banking,fashion,42,424,6634.23,3,0,0,0
47804,4770.5,15,mobile,urban,Net Banking,electronics,44,1005,926.1,9,0,0,0
47805,4666.84,17,mobile,urban,Debit Card,travel,1,1935,645.61,4,0,0,0
47806,499.51,2,desktop,urban,Amazon Pay Wallet,electronics,1,614,7496.77,1,0,0,0
47807,53.68,14,mobile,semi-urban,Paytm Wallet,grocery,40,1738,4101,8,0,0,0
47808,2641.12,21,mobile,urban,Net Banking,food,5,2015,4713.67,6,0,0,0
47809,466.88,16,mobile,urban,Debit Card,entertainment,8,2243,4868.94,11,1,1,0
47810,4548.3,2,mobile,semi-urban,Debit Card,food,10,807,5430.72,1,0,0,0
47811,1613.95,1,mobile,urban,Paytm Wallet,fashion,41,1946,317.97,7,0,1,0
47812,1240.16,12,mobile,semi-urban,Net Banking,travel,23,2389,2592.78,6,0,0,0
47813,229.51,3,tablet,rural,Amazon Pay Wallet,electronics,45,1595,112.73,10,0,0,0
47814,16613.59,0,mobile,urban,PhonePe Wallet,food,16,887,4268.84,0,0,0,0
47815,9371.43,10,mobile,semi-urban,Debit Card,fashion,34,1384,1531.5,8,0,0,0
47816,423.3,18,mobile,urban,Net Banking,food,10,2173,393.46,6,0,1,0
47817,1214.05,10,mobile,urban,UPI,fashion,14,292,142.51,0,0,0,0
47818,1486.76,19,desktop,rural,Net Banking,entertainment,7,896,2510.88,9,0,0,0
47819,1056.35,4,desktop,urban,Net Banking,travel,3,653,5677.56,3,0,0,0
47820,8175.68,14,desktop,rural,UPI,grocery,41,2265,324.09,0,0,0,0
47821,3833.31,19,mobile,urban,Amazon Pay Wallet,food,4,647,793.3,2,0,0,0
47822,9365,4,mobile,urban,UPI,food,23,1891,1438.78,11,0,0,0
47823,6226.48,16,mobile,rural,Amazon Pay Wallet,travel,8,341,787.54,4,0,0,0
47824,4213.88,7,mobile,rural,Debit Card,entertainment,16,1993,1283.07,5,0,0,0
47825,3581.74,1,mobile,rural,PhonePe Wallet,food,40,1772,57.69,4,0,0,0
47826,6033.39,5,mobile,rural,PhonePe Wallet,entertainment,24,1524,4426.89,11,0,0,0
47827,3457.46,17,desktop,urban,Net Banking,food,21,1963,557.81,9,0,0,0
47828,627.43,17,desktop,semi-urban,Credit Card,food,18,779,4706.09,7,0,0,0
47829,3133.45,13,mobile,urban,Debit Card,travel,18,1707,1037.12,8,0,1,0
47830,2170.83,23,mobile,urban,Paytm Wallet,electronics,31,2227,8082.8,7,0,0,0
47831,12034.65,2,mobile,semi-urban,Net Banking,travel,38,1701,1134.85,11,0,0,0
47832,2139.84,23,desktop,urban,Paytm Wallet,entertainment,17,1651,5383.22,8,0,0,0
47833,117.64,1,mobile,semi-urban,Net Banking,grocery,33,302,375.14,7,0,0,0
47834,920.35,16,desktop,semi-urban,Paytm Wallet,fashion,38,1549,460.22,11,0,0,0
47835,7480.57,0,desktop,urban,Credit Card,entertainment,10,1275,2557.16,2,0,0,0
47836,9838.77,22,desktop,urban,Net Banking,entertainment,5,2848,660.1,0,0,1,0
47837,3911.36,7,mobile,semi-urban,PhonePe Wallet,travel,49,2023,3381.14,0,0,0,0
47838,175.63,0,mobile,rural,Paytm Wallet,fashion,37,2843,2299.44,4,0,0,0
47839,71.47,18,mobile,urban,Debit Card,grocery,23,934,959.65,10,0,0,0
47840,1959.44,11,mobile,rural,Paytm Wallet,food,19,394,2283.2,7,0,0,0
47841,24070.3,3,mobile,urban,Paytm Wallet,food,30,1744,421.31,2,0,0,0
47842,6104.48,11,desktop,urban,Credit Card,fashion,3,2938,1515.28,9,0,0,1
47843,8114.01,23,mobile,urban,UPI,travel,7,1023,4636.3,2,1,0,0
47844,2930.84,22,mobile,rural,PhonePe Wallet,travel,39,812,173.73,8,0,0,0
47845,5879.64,20,desktop,urban,Credit Card,electronics,21,488,500.18,10,0,0,0
47846,1155.66,11,mobile,urban,UPI,food,39,2596,1338.05,1,0,0,0
47847,83.24,6,desktop,urban,Credit Card,fashion,37,2766,856.17,2,0,0,0
47848,7512.29,17,tablet,urban,Net Banking,electronics,44,1428,2860.02,1,0,0,0
47849,739.35,6,tablet,urban,Net Banking,grocery,11,2614,1457.46,0,0,0,0
47850,3911.23,10,mobile,urban,Amazon Pay Wallet,entertainment,13,2203,458.44,5,0,0,0
47851,3227.33,0,mobile,urban,Paytm Wallet,travel,46,398,549.28,0,0,0,0
47852,516.51,21,mobile,urban,Debit Card,grocery,37,556,580.96,8,0,0,0
47853,653.64,7,mobile,urban,Debit Card,travel,32,2495,1055.84,1,0,0,0
47854,1197.28,6,mobile,rural,Credit Card,food,22,2658,1515.8,8,0,1,0
47855,4243.23,20,desktop,urban,Net Banking,entertainment,14,2576,1919.87,1,0,0,0
47856,120.11,18,mobile,urban,Net Banking,electronics,9,2031,3697.99,1,0,0,0
47857,1568.03,22,mobile,urban,Paytm Wallet,entertainment,47,1176,116.6,1,1,0,0
47858,3281.89,8,mobile,urban,UPI,travel,44,1572,1551.03,5,0,1,0
47859,564.31,9,mobile,urban,Net Banking,food,25,2251,426.93,10,1,1,1
47860,381.51,22,mobile,urban,PhonePe Wallet,electronics,19,2728,643.36,11,1,0,1
47861,1483.93,0,desktop,urban,Debit Card,entertainment,45,483,2076.24,2,0,0,0
47862,1012.97,12,mobile,urban,UPI,grocery,9,2034,1093.7,2,0,0,0
47863,3141.72,12,desktop,urban,Net Banking,electronics,4,1552,4611.41,8,0,0,0
47864,10476.83,15,mobile,rural,Debit Card,food,36,1017,556.32,6,0,0,0
47865,13.44,22,mobile,rural,Net Banking,fashion,41,2724,1947.37,10,0,0,0
47866,6980.02,14,desktop,urban,Amazon Pay Wallet,food,28,907,227.57,2,0,0,0
47867,1703.37,1,mobile,urban,PhonePe Wallet,entertainment,19,800,1764.11,11,0,0,0
47868,3272,14,tablet,semi-urban,PhonePe Wallet,entertainment,6,1632,1451.81,5,0,1,0
47869,5711.97,6,mobile,urban,Net Banking,travel,11,2969,230.67,2,0,1,0
47870,2556.14,11,mobile,semi-urban,Net Banking,fashion,48,659,270.78,8,0,0,0
47871,307.13,11,desktop,semi-urban,UPI,grocery,31,231,5200.97,1,0,1,0
47872,454.55,4,tablet,semi-urban,PhonePe Wallet,entertainment,48,2133,36.62,10,0,0,0
47873,4671.68,5,desktop,semi-urban,Net Banking,fashion,21,904,119.72,1,0,0,0
47874,780.58,5,desktop,urban,Debit Card,grocery,8,1412,2227.91,4,0,0,0
47875,2525.2,18,mobile,urban,Paytm Wallet,food,2,37,1159.71,1,0,1,0
47876,1676.27,14,mobile,urban,Paytm Wallet,fashion,23,1502,4924.8,7,1,0,0
47877,1085.66,8,mobile,semi-urban,Net Banking,grocery,20,2413,1022.26,0,0,0,0
47878,4638.93,12,mobile,urban,Amazon Pay Wallet,travel,49,2807,1886.73,4,0,0,0
47879,3941.55,2,mobile,rural,PhonePe Wallet,entertainment,46,2936,588.04,2,0,1,0
47880,3116.3,14,desktop,rural,Paytm Wallet,fashion,7,2190,347.71,9,0,0,0
47881,1398.85,1,mobile,semi-urban,Paytm Wallet,grocery,32,2306,2775.82,7,0,0,0
47882,770.37,1,tablet,urban,Paytm Wallet,entertainment,28,2450,3624.26,2,0,0,0
47883,2176.36,6,desktop,semi-urban,PhonePe Wallet,electronics,17,2406,6532.24,9,0,0,0
47884,5096.51,13,mobile,urban,Paytm Wallet,fashion,44,1504,2596.81,11,0,0,0
47885,2571.7,12,tablet,urban,Net Banking,fashion,34,1270,935.58,8,0,0,0
47886,10533.67,11,desktop,rural,PhonePe Wallet,fashion,3,2204,287.56,2,0,0,0
47887,46.67,6,mobile,semi-urban,Paytm Wallet,food,5,1609,5336.29,3,0,0,0
47888,19215.09,1,desktop,rural,Paytm Wallet,grocery,49,1672,1415.47,3,0,0,0
47889,3527.22,14,mobile,rural,UPI,fashion,17,2319,4709.15,6,1,0,1
47890,5363.43,3,mobile,semi-urban,Net Banking,grocery,43,2645,311.22,3,1,0,0
47891,1223.69,20,mobile,urban,Paytm Wallet,electronics,39,36,2609.1,6,0,0,1
47892,2129.91,17,desktop,rural,Net Banking,fashion,27,1261,3136.37,3,0,0,0
47893,4783.49,23,mobile,urban,Paytm Wallet,food,16,1688,172.74,8,0,1,0
47894,4289.48,5,mobile,urban,Debit Card,fashion,22,1884,225.62,9,0,0,0
47895,1219.55,20,mobile,urban,Amazon Pay Wallet,entertainment,43,2907,217.3,11,0,0,0
47896,1176.51,23,desktop,rural,PhonePe Wallet,grocery,29,338,209.68,11,0,0,0
47897,3261.34,21,desktop,urban,Credit Card,fashion,43,1598,1753.71,3,0,0,1
47898,8138.85,10,desktop,urban,Amazon Pay Wallet,travel,21,950,229.68,9,0,0,0
47899,1732.96,6,desktop,urban,PhonePe Wallet,food,2,1449,2261.41,10,0,0,0
47900,1305.96,7,tablet,urban,Amazon Pay Wallet,electronics,39,1088,5878.34,6,0,0,0
47901,6752.46,9,mobile,rural,Credit Card,grocery,36,2877,535.98,0,0,0,0
47902,3447.09,6,mobile,semi-urban,Amazon Pay Wallet,entertainment,28,1101,1034.54,5,0,0,0
47903,1474.42,6,desktop,urban,Debit Card,electronics,18,2154,2093.02,9,0,0,0
47904,176.95,23,mobile,urban,PhonePe Wallet,grocery,19,1662,668.46,1,0,1,0
47905,3834.9,5,mobile,rural,Net Banking,entertainment,21,1419,2487.06,9,0,1,0
47906,1305.7,3,desktop,urban,Paytm Wallet,travel,21,2371,734.76,3,0,0,0
47907,219.54,8,mobile,semi-urban,UPI,grocery,38,592,4900.28,4,0,0,0
47908,2842.49,23,mobile,urban,Paytm Wallet,electronics,1,2118,2281.51,6,0,0,0
47909,1170.28,3,mobile,semi-urban,Amazon Pay Wallet,grocery,5,10,4748.88,6,0,0,0
47910,1239.54,2,mobile,rural,PhonePe Wallet,food,49,2719,3127.25,5,0,1,0
47911,1957,11,mobile,urban,Paytm Wallet,entertainment,33,2698,3199.16,0,0,0,0
47912,3791.96,20,desktop,urban,PhonePe Wallet,fashion,1,1242,738.03,1,0,0,0
47913,970.26,10,desktop,urban,Debit Card,electronics,29,958,1226.63,3,0,0,0
47914,253.23,10,mobile,rural,Amazon Pay Wallet,food,32,2903,1054.77,5,0,0,0
47915,1657.16,7,mobile,rural,Net Banking,grocery,49,2797,6775.65,5,0,0,0
47916,169.47,8,desktop,urban,Paytm Wallet,entertainment,4,2834,2370.18,7,0,0,0
47917,3584.73,5,mobile,urban,Net Banking,fashion,18,1647,6088.26,0,0,0,0
47918,9600.42,2,mobile,rural,Net Banking,fashion,47,1591,858.41,7,0,0,0
47919,3225.5,21,mobile,urban,Credit Card,grocery,19,744,41.49,0,0,0,0
47920,966.37,9,mobile,urban,Amazon Pay Wallet,grocery,9,1524,3496.06,5,0,0,0
47921,601.59,12,mobile,urban,Net Banking,fashion,31,1936,919.76,3,0,0,0
47922,794.96,8,mobile,rural,Credit Card,electronics,39,2559,215.59,2,0,0,0
47923,751.58,17,mobile,semi-urban,PhonePe Wallet,grocery,20,563,4360.48,9,0,0,0
47924,1129.89,2,mobile,urban,Credit Card,travel,42,511,110.73,4,0,0,0
47925,307.25,6,tablet,urban,Credit Card,grocery,1,1096,255.2,2,0,0,0
47926,6782,4,desktop,semi-urban,Amazon Pay Wallet,entertainment,42,2730,871.82,1,0,0,0
47927,6491.61,15,mobile,urban,Debit Card,entertainment,19,2950,4518.22,6,0,0,0
47928,2865.38,8,mobile,urban,Credit Card,travel,14,512,7089.06,6,0,0,0
47929,191.76,12,mobile,semi-urban,Credit Card,entertainment,20,1600,2507.74,4,0,0,0
47930,4888.93,11,mobile,urban,Debit Card,food,33,399,263.04,8,0,0,0
47931,191.34,0,mobile,semi-urban,Net Banking,travel,20,401,491.31,10,0,0,0
47932,337.56,23,mobile,urban,PhonePe Wallet,electronics,44,1755,617.22,11,0,0,0
47933,1180.45,21,mobile,urban,Credit Card,grocery,5,2395,727.78,2,0,0,0
47934,1694.11,17,mobile,urban,Paytm Wallet,travel,12,1181,1690.86,6,0,0,0
47935,1310.35,5,mobile,semi-urban,UPI,food,14,1206,2150.13,9,0,0,0
47936,541.8,16,mobile,urban,Paytm Wallet,entertainment,27,553,1149.62,2,0,0,0
47937,356.79,22,tablet,urban,Amazon Pay Wallet,fashion,32,2575,505.95,2,0,0,0
47938,5885.83,18,mobile,rural,Credit Card,food,46,416,111.15,7,0,0,0
47939,1353.81,19,desktop,semi-urban,Credit Card,travel,23,2748,1415.66,3,0,1,0
47940,740,5,mobile,semi-urban,Net Banking,travel,42,1357,5047.86,4,0,1,0
47941,2002.39,4,mobile,urban,Credit Card,electronics,30,225,2866.12,2,0,0,0
47942,112.56,1,mobile,urban,Amazon Pay Wallet,fashion,40,1981,2064.33,3,0,0,0
47943,2750.98,23,desktop,urban,Credit Card,grocery,14,512,304.63,7,0,0,0
47944,857.01,9,mobile,urban,Credit Card,electronics,43,2007,2979.5,7,0,0,0
47945,2735.38,10,mobile,urban,Debit Card,electronics,23,884,286.68,10,0,0,0
47946,2856.73,23,mobile,urban,PhonePe Wallet,fashion,1,2275,1132.12,8,0,0,0
47947,4969.97,1,desktop,rural,Amazon Pay Wallet,entertainment,6,572,2801.25,8,0,0,0
47948,783.72,17,mobile,urban,UPI,electronics,49,1255,4078.03,3,0,0,0
47949,1867.87,15,mobile,rural,PhonePe Wallet,travel,35,1235,2305.7,10,0,0,0
47950,9801.63,22,desktop,rural,UPI,entertainment,31,1173,535.61,11,0,0,0
47951,3896.22,2,mobile,urban,Net Banking,food,12,1088,160.55,0,0,0,0
47952,11108.18,10,mobile,rural,PhonePe Wallet,entertainment,11,415,5738.45,11,0,0,0
47953,7866.95,21,mobile,semi-urban,Paytm Wallet,fashion,11,1887,1931.74,8,0,0,0
47954,2830.59,2,mobile,urban,Net Banking,fashion,36,653,1166.06,2,0,0,0
47955,919.29,5,desktop,urban,Amazon Pay Wallet,grocery,29,277,523.55,5,0,0,0
47956,4243.15,23,desktop,semi-urban,UPI,travel,46,2344,269.43,1,0,0,0
47957,3593.17,22,desktop,rural,Net Banking,entertainment,1,671,560.42,3,0,0,0
47958,2666.68,22,mobile,urban,Credit Card,entertainment,24,2479,2860.5,2,0,0,0
47959,3590.29,4,desktop,urban,Credit Card,food,46,2126,55.63,9,0,0,0
47960,2852.54,9,desktop,urban,Debit Card,food,45,1054,3554.76,8,0,1,0
47961,2198.03,19,desktop,semi-urban,UPI,entertainment,37,1099,378.64,3,0,0,0
47962,1613.33,10,mobile,urban,Paytm Wallet,fashion,17,1944,3981.83,4,0,0,0
47963,137.22,23,desktop,urban,Amazon Pay Wallet,electronics,4,239,363.27,4,0,1,0
47964,6022.77,17,mobile,urban,Credit Card,entertainment,1,1537,847.05,7,0,0,0
47965,6019.48,20,mobile,urban,Amazon Pay Wallet,food,26,1891,331.11,8,0,0,0
47966,2704.56,6,desktop,urban,Paytm Wallet,entertainment,18,2263,1200.55,4,0,0,0
47967,935.45,15,desktop,rural,Net Banking,fashion,44,758,656.07,2,1,0,0
47968,85.6,20,mobile,semi-urban,Credit Card,grocery,2,1063,4596.18,5,0,0,0
47969,4.29,23,mobile,semi-urban,UPI,food,41,2895,2605.6,2,0,1,0
47970,227.11,14,mobile,semi-urban,Debit Card,travel,6,2054,1148.06,2,0,0,0
47971,1338.33,7,tablet,semi-urban,UPI,electronics,43,913,1095.76,8,0,1,0
47972,626.23,20,desktop,urban,Paytm Wallet,entertainment,30,1870,61.79,1,0,0,0
47973,923.89,7,mobile,semi-urban,PhonePe Wallet,fashion,2,1905,157.28,5,0,0,0
47974,3608.52,1,mobile,urban,Amazon Pay Wallet,electronics,26,2424,2195.26,6,0,0,0
47975,9593.53,14,desktop,semi-urban,Amazon Pay Wallet,food,16,1074,5004.72,5,0,0,0
47976,694.95,14,mobile,semi-urban,Net Banking,entertainment,24,1090,5265.74,7,0,0,0
47977,1880.08,11,mobile,semi-urban,PhonePe Wallet,fashion,46,1282,716.83,8,0,0,0
47978,14295.81,10,mobile,semi-urban,Paytm Wallet,grocery,48,531,6348.02,4,0,0,0
47979,8050.41,4,desktop,urban,PhonePe Wallet,electronics,43,1286,1281.12,9,0,1,0
47980,1303.06,20,tablet,urban,Net Banking,electronics,13,257,3367.47,11,0,0,0
47981,1155.62,8,mobile,urban,Net Banking,electronics,36,579,1752.69,7,0,0,0
47982,831.89,11,mobile,semi-urban,Paytm Wallet,fashion,44,1710,2430.35,7,0,0,0
47983,506.69,1,mobile,rural,UPI,entertainment,46,701,1199.67,3,0,0,0
47984,1848.85,2,desktop,urban,PhonePe Wallet,electronics,21,1586,2287.71,1,0,0,0
47985,1251.64,21,mobile,urban,Credit Card,entertainment,10,2345,239.39,2,0,0,0
47986,4097.57,5,desktop,semi-urban,Amazon Pay Wallet,fashion,38,2423,12.65,9,0,0,0
47987,810.97,19,mobile,urban,UPI,fashion,35,2181,1229.73,5,0,0,0
47988,3999.2,18,mobile,urban,Paytm Wallet,grocery,49,1335,7515.16,5,0,0,0
47989,1019.65,7,desktop,semi-urban,Debit Card,grocery,22,765,1496.26,7,0,1,0
47990,2694.83,16,mobile,semi-urban,Net Banking,entertainment,45,2688,43.56,4,0,0,0
47991,3051.9,8,mobile,urban,Debit Card,food,34,310,627.54,0,0,0,0
47992,3342.23,0,mobile,rural,Debit Card,food,11,1564,286.2,4,0,0,0
47993,578.35,12,mobile,semi-urban,Debit Card,electronics,42,2748,530.31,4,0,0,0
47994,996.83,17,mobile,urban,Paytm Wallet,entertainment,7,361,1322.2,6,0,0,0
47995,847.55,19,mobile,semi-urban,UPI,entertainment,41,1783,1089.47,2,0,0,0
47996,2575.2,20,desktop,rural,Net Banking,fashion,38,1505,158.32,0,0,1,0
47997,236.31,19,mobile,urban,Net Banking,fashion,31,909,845.94,10,0,0,0
47998,2191.03,11,mobile,semi-urban,Paytm Wallet,electronics,35,438,1965.1,1,0,1,0
47999,274.59,11,mobile,semi-urban,UPI,travel,1,1491,1269.53,7,0,0,0
48000,1233.19,11,desktop,semi-urban,PhonePe Wallet,grocery,9,2126,1197.74,7,0,0,0
48001,3481.84,9,mobile,urban,Net Banking,fashion,6,117,370.21,4,0,0,0
48002,1595.96,7,desktop,urban,Paytm Wallet,food,29,1860,3549,1,1,0,0
48003,986.94,11,desktop,urban,Paytm Wallet,travel,40,890,2039.39,11,0,0,0
48004,2870.22,20,mobile,urban,UPI,fashion,29,1731,1223.85,0,0,0,0
48005,4044.33,15,tablet,rural,Credit Card,grocery,10,2177,4384.23,1,0,0,0
48006,881.44,17,mobile,rural,UPI,entertainment,22,960,535.51,4,0,1,0
48007,1067.45,16,mobile,urban,Amazon Pay Wallet,travel,29,53,573.58,7,0,0,0
48008,3067.4,10,tablet,rural,Debit Card,entertainment,10,796,187.28,6,0,1,0
48009,10076.42,8,tablet,rural,Credit Card,travel,25,2994,4088.11,10,0,0,0
48010,721.91,20,mobile,semi-urban,PhonePe Wallet,travel,24,1083,484.45,9,0,0,0
48011,3186.1,2,mobile,urban,Amazon Pay Wallet,entertainment,23,142,1329.81,9,0,0,0
48012,7112.27,3,mobile,semi-urban,Net Banking,food,5,2869,3021.2,0,0,0,0
48013,1859.5,16,mobile,semi-urban,PhonePe Wallet,entertainment,44,119,1664.77,3,0,0,0
48014,1143.1,7,tablet,semi-urban,Net Banking,entertainment,40,730,961.26,7,0,0,0
48015,3297.68,16,desktop,semi-urban,Paytm Wallet,entertainment,27,311,3989.66,10,0,0,0
48016,95.81,4,mobile,semi-urban,UPI,entertainment,43,457,201.29,4,0,0,0
48017,1339.61,15,mobile,rural,PhonePe Wallet,food,43,1940,1407.99,11,0,0,0
48018,895.11,16,mobile,rural,Debit Card,travel,23,613,7275.89,10,0,0,0
48019,763.21,7,mobile,urban,Paytm Wallet,grocery,38,1478,6654.98,7,0,0,0
48020,594.47,20,mobile,semi-urban,Paytm Wallet,food,2,111,2288.13,3,0,0,0
48021,4007.53,11,desktop,urban,Amazon Pay Wallet,food,13,1682,2647.43,11,1,0,1
48022,9309.94,14,mobile,urban,Net Banking,food,27,2531,2836.08,3,0,0,1
48023,1457.28,4,mobile,urban,Credit Card,electronics,18,2655,2455.2,2,0,0,0
48024,151.05,22,tablet,urban,Debit Card,travel,8,737,1110.06,8,0,0,0
48025,3807.26,21,mobile,urban,Credit Card,grocery,37,1988,112.77,1,0,0,0
48026,2317.9,9,mobile,urban,PhonePe Wallet,grocery,7,312,554.88,4,0,0,0
48027,3858.2,14,mobile,urban,UPI,electronics,16,2309,666.99,8,0,1,0
48028,3131.56,8,mobile,urban,Credit Card,entertainment,18,33,1904.9,11,0,1,0
48029,7075.43,14,mobile,semi-urban,Net Banking,food,16,2257,669.42,0,0,0,0
48030,454,14,mobile,rural,Amazon Pay Wallet,grocery,43,20,3474.77,9,0,1,0
48031,555.96,15,mobile,semi-urban,PhonePe Wallet,food,30,684,5049.47,11,0,0,0
48032,1253.69,23,mobile,urban,PhonePe Wallet,food,14,418,4529.93,3,0,0,0
48033,2028.21,7,tablet,semi-urban,Debit Card,entertainment,14,1025,3420.48,4,0,0,0
48034,7799.49,18,tablet,urban,Credit Card,fashion,16,2596,2283.74,3,0,0,0
48035,7124.31,12,mobile,rural,Debit Card,grocery,37,763,5212.73,10,0,0,0
48036,6164.18,13,desktop,urban,Credit Card,fashion,21,1803,1314.34,4,0,0,0
48037,755.12,2,mobile,semi-urban,Paytm Wallet,electronics,8,1320,2531.93,11,0,0,0
48038,3924.41,4,tablet,urban,PhonePe Wallet,travel,40,5,9243.1,3,0,0,0
48039,1451.05,23,mobile,urban,Paytm Wallet,travel,30,2704,405.1,1,0,0,0
48040,8028.91,18,mobile,semi-urban,Credit Card,travel,5,797,2929.34,7,0,0,0
48041,724.44,2,mobile,rural,Net Banking,travel,13,2703,1066.21,9,0,0,0
48042,456.86,15,mobile,semi-urban,Net Banking,grocery,4,207,2127.93,9,1,0,0
48043,5542.8,7,desktop,rural,Net Banking,fashion,39,1464,1077.52,3,0,0,0
48044,3785.95,3,mobile,urban,Debit Card,fashion,6,2531,1895.51,2,0,0,0
48045,5168.18,11,mobile,urban,Paytm Wallet,fashion,47,1092,626.91,5,0,0,0
48046,515.72,15,desktop,semi-urban,Credit Card,fashion,45,1928,1324.04,0,0,1,0
48047,6483.07,16,mobile,semi-urban,Debit Card,food,28,954,587.59,6,1,1,0
48048,3396.08,4,mobile,urban,PhonePe Wallet,electronics,18,1362,1157.63,11,0,0,0
48049,3162.87,14,mobile,urban,Amazon Pay Wallet,fashion,31,2988,1549.07,3,1,0,0
48050,2621.01,4,mobile,urban,UPI,grocery,22,2808,509.32,0,0,0,0
48051,4342.93,19,mobile,urban,Credit Card,travel,27,2301,1343.23,6,0,1,0
48052,1611.55,15,mobile,urban,UPI,grocery,29,480,8181.97,4,0,0,0
48053,427.53,5,desktop,rural,Net Banking,electronics,35,2043,556.21,11,0,0,0
48054,2324.8,3,mobile,semi-urban,PhonePe Wallet,entertainment,35,1122,2987.61,8,0,0,0
48055,4136.19,22,mobile,urban,Credit Card,fashion,38,959,6953.42,3,0,0,0
48056,500.46,7,mobile,semi-urban,Amazon Pay Wallet,electronics,13,912,448.83,4,0,1,0
48057,760.89,10,mobile,urban,PhonePe Wallet,entertainment,14,423,2604.28,3,0,1,0
48058,3577.57,10,tablet,rural,UPI,fashion,32,1359,5085.83,11,0,0,0
48059,942.7,10,mobile,semi-urban,Net Banking,travel,16,87,431.41,2,0,1,0
48060,558.77,16,mobile,urban,Debit Card,travel,32,947,316.47,5,0,0,0
48061,6605.29,11,desktop,urban,Paytm Wallet,food,6,201,935.71,2,0,1,0
48062,526.26,13,mobile,semi-urban,Credit Card,electronics,41,484,3421.27,9,0,0,0
48063,1265.46,7,mobile,urban,Net Banking,food,48,1680,8187.45,5,0,1,0
48064,1678.11,19,desktop,rural,Paytm Wallet,food,41,1036,1833.38,2,0,0,0
48065,1939.59,17,mobile,urban,Amazon Pay Wallet,travel,45,287,263.93,5,0,0,0
48066,1345.01,1,mobile,semi-urban,Amazon Pay Wallet,fashion,16,1598,463.02,3,0,0,0
48067,7309.67,2,mobile,urban,PhonePe Wallet,food,8,488,1214.74,0,0,0,0
48068,3224.32,10,mobile,semi-urban,Debit Card,travel,36,2974,943.62,8,0,1,0
48069,1336.49,21,mobile,urban,Amazon Pay Wallet,fashion,22,2907,2359.03,11,0,0,0
48070,1328.19,19,mobile,urban,PhonePe Wallet,travel,40,389,269.82,6,0,0,0
48071,2097.21,4,mobile,semi-urban,UPI,food,21,2839,6131.8,0,0,0,0
48072,102.73,7,mobile,urban,Net Banking,fashion,42,2663,493.02,7,0,0,0
48073,7837.25,6,mobile,urban,PhonePe Wallet,entertainment,14,505,1395.32,10,0,0,0
48074,758.14,7,mobile,rural,Paytm Wallet,entertainment,10,2996,1291.58,11,0,0,0
48075,3587.94,18,desktop,rural,Paytm Wallet,entertainment,34,2717,765.25,5,0,0,0
