amount,payment_method,merchant_category,device_new,location_change,transaction_time,is_fraud
104194.87,Debit Card,Grocery,0,1,Night,1
118179.8,NetBanking,Shopping,1,1,Day,1
97107.59,Credit Card,Fuel,1,0,Night,1
29704.7,UPI,Education,1,1,Day,0
88604.67,NetBanking,Travel & Transport,0,0,Night,0
104040.52,NetBanking,Gaming,0,1,Night,1
191609.68,Credit Card,Shopping,1,1,Night,1
36428.75,Credit Card,Travel & Transport,0,0,Day,0
168465.23,Debit Card,Travel & Transport,1,0,Night,1
165716.27,Credit Card,Healthcare,0,1,Day,0
44748.77,NetBanking,Grocery,1,1,Night,1
36801.52,Credit Card,Grocery,0,0,Night,0
24921.16,Debit Card,Healthcare,0,0,Night,0
131365.17,Debit Card,Entertainment,1,1,Night,1
133139.19,UPI,Fuel,0,1,Night,1
193770.97,Debit Card,Gaming,1,0,Night,1
60081.82,NetBanking,Education,0,1,Night,1
189275.45,Credit Card,Electronics,1,0,Night,1
93842.28,NetBanking,Travel & Transport,0,0,Night,0
86200.84,Debit Card,Healthcare,0,0,Night,0
39015.07,Credit Card,Grocery,1,1,Day,0
55098.94,Credit Card,Fuel,1,1,Day,1
146094.66,Credit Card,Education,1,0,Day,0
160027.68,Debit Card,Finance & Investments,0,0,Day,0
42892.4,Debit Card,Subscriptions,1,1,Day,0
171028.5,Credit Card,Shopping,0,1,Day,0
130870.4,UPI,Electronics,0,1,Night,1
98568.41,NetBanking,Entertainment,1,1,Night,1
191806.82,UPI,Luxury Goods,1,0,Day,1
51704.52,NetBanking,Electronics,0,0,Night,1
50143.02,UPI,Electronics,1,1,Night,1
30916.17,NetBanking,Subscriptions,1,1,Day,0
174696.66,NetBanking,Education,1,0,Day,0
15949.72,Debit Card,Healthcare,1,0,Night,0
154520.57,NetBanking,Travel & Transport,1,0,Night,1
51441.79,Debit Card,Travel & Transport,1,1,Day,1
150861.11,Debit Card,Finance & Investments,1,1,Night,1
183588.91,Debit Card,Electronics,0,1,Day,1
20272.74,Credit Card,Gaming,1,0,Day,0
12635.57,Debit Card,Travel & Transport,1,0,Night,0
41517.12,Debit Card,Fuel,1,0,Night,0
121453.26,UPI,Utilities & Bills,0,0,Day,0
27768.5,UPI,Food & Dining,1,0,Day,0
90391.17,Debit Card,Grocery,1,1,Night,1
188395.45,Credit Card,Finance & Investments,1,0,Night,1
23255.52,NetBanking,Gaming,1,0,Day,0
186288.99,NetBanking,Shopping,1,1,Night,1
45516.08,UPI,Healthcare,0,0,Night,0
133697.53,NetBanking,Gaming,0,0,Day,0
27444.15,Debit Card,Fuel,1,0,Night,0
71723.99,Debit Card,Entertainment,1,0,Night,1
50618.19,Debit Card,Healthcare,1,1,Night,1
143553.9,Debit Card,Subscriptions,0,1,Day,0
22030.17,Debit Card,Grocery,0,0,Night,0
5047.77,NetBanking,Shopping,0,0,Night,0
182968.58,NetBanking,Finance & Investments,1,1,Night,1
108785.26,NetBanking,Fuel,1,1,Day,1
144311.29,Credit Card,Luxury Goods,0,1,Day,1
169667.01,Debit Card,Healthcare,1,1,Night,1
13562.39,Debit Card,Healthcare,1,1,Night,1
73590.1,Credit Card,Travel & Transport,1,1,Night,1
183174.19,UPI,Food & Dining,0,1,Day,0
87707.03,Debit Card,Subscriptions,0,1,Night,1
79065.37,Debit Card,Entertainment,1,1,Day,1
74232.32,NetBanking,Entertainment,0,0,Day,0
157625.25,NetBanking,Healthcare,0,1,Day,0
147333.85,Debit Card,Fuel,1,0,Day,0
47032.89,NetBanking,Utilities & Bills,0,0,Day,0
106097.5,UPI,Gaming,0,0,Day,0
70704.04,UPI,Utilities & Bills,0,0,Night,0
179317.83,Debit Card,Fuel,1,0,Night,1
9127.46,UPI,Healthcare,0,0,Day,0
54262.29,Credit Card,Grocery,1,0,Night,1
33774.79,UPI,Electronics,0,0,Day,0
132808.09,UPI,Gaming,0,1,Night,1
129812.56,Debit Card,Travel & Transport,1,1,Night,1
187743.84,UPI,Grocery,1,0,Day,0
105021.49,UPI,Fuel,0,0,Day,0
95287.82,Debit Card,Luxury Goods,1,0,Day,1
27407.86,Debit Card,Fuel,0,1,Day,0
48397.8,NetBanking,Subscriptions,0,0,Day,0
198350.33,Credit Card,Subscriptions,1,0,Night,1
135772.6,Credit Card,Subscriptions,0,0,Day,0
74490.31,Credit Card,Gaming,0,0,Night,1
118635.89,UPI,Travel & Transport,0,1,Night,1
76673.18,NetBanking,Grocery,0,0,Day,0
146217.24,UPI,Finance & Investments,0,0,Day,0
140921.52,NetBanking,Gaming,1,0,Day,1
6590.85,Credit Card,Food & Dining,1,0,Day,0
89581.24,NetBanking,Food & Dining,0,0,Day,0
135609.73,UPI,Luxury Goods,0,1,Day,1
199738.31,Credit Card,Utilities & Bills,0,1,Day,0
107212.85,UPI,Travel & Transport,0,0,Night,0
122214.74,NetBanking,Subscriptions,1,0,Day,0
199683.37,Debit Card,Travel & Transport,0,1,Night,1
145275.21,Credit Card,Education,1,1,Night,1
100055.82,Credit Card,Food & Dining,1,0,Night,1
102264.16,Debit Card,Entertainment,1,0,Day,0
22443.06,Debit Card,Travel & Transport,1,0,Day,0
152737.59,NetBanking,Gaming,1,1,Night,1
172648.02,NetBanking,Education,0,1,Day,0
46862.03,UPI,Education,1,0,Day,0
65498.74,NetBanking,Travel & Transport,0,0,Day,0
1160.84,Credit Card,Travel & Transport,0,0,Day,0
197429.07,Credit Card,Healthcare,1,1,Day,1
125058.14,NetBanking,Electronics,1,0,Night,1
164463.32,NetBanking,Food & Dining,0,1,Night,1
113754.99,NetBanking,Finance & Investments,0,1,Night,1
136200.17,UPI,Luxury Goods,1,0,Day,1
18455.2,Debit Card,Grocery,1,1,Day,0
58372.16,NetBanking,Grocery,0,1,Day,0
154342.31,Credit Card,Finance & Investments,1,0,Day,0
159068.61,UPI,Utilities & Bills,0,1,Day,0
157435.13,UPI,Utilities & Bills,1,1,Day,1
49571.56,Credit Card,Grocery,0,1,Night,0
63875.37,UPI,Luxury Goods,0,1,Day,1
60623.37,Debit Card,Utilities & Bills,1,1,Night,1
41157.86,Debit Card,Electronics,0,1,Night,1
122120.64,UPI,Grocery,1,1,Day,1
173232.5,Debit Card,Electronics,1,1,Day,1
145240.66,NetBanking,Fuel,0,0,Day,0
187654.25,Credit Card,Subscriptions,0,1,Day,0
102627.59,NetBanking,Electronics,0,1,Night,1
154801.55,NetBanking,Electronics,0,0,Night,1
35856.29,UPI,Grocery,1,1,Night,1
180352.91,NetBanking,Healthcare,1,1,Night,1
79231.38,Debit Card,Healthcare,1,1,Day,1
16667.54,Debit Card,Electronics,0,1,Day,0
89078.41,Credit Card,Finance & Investments,0,1,Night,1
174903.05,Credit Card,Finance & Investments,1,0,Day,0
1417.56,NetBanking,Shopping,0,1,Day,0
132290.97,NetBanking,Luxury Goods,1,0,Night,1
73808.05,Credit Card,Subscriptions,1,1,Night,1
38396.07,NetBanking,Electronics,0,0,Night,0
54997.85,NetBanking,Food & Dining,0,0,Day,0
48351.71,Credit Card,Food & Dining,1,1,Day,0
53547.99,Debit Card,Travel & Transport,0,1,Day,0
167375.24,Debit Card,Fuel,1,1,Day,1
86596.06,Debit Card,Entertainment,1,0,Day,0
92084.12,NetBanking,Shopping,0,1,Night,1
108654.17,Debit Card,Education,0,0,Day,0
157245.45,Debit Card,Grocery,1,1,Night,1
182672.05,Debit Card,Travel & Transport,0,0,Day,0
48486.86,Credit Card,Fuel,1,1,Night,1
54175.39,NetBanking,Travel & Transport,0,1,Day,0
24532.02,UPI,Gaming,0,0,Night,0
150739.3,Credit Card,Finance & Investments,0,1,Day,0
113080.61,UPI,Gaming,0,0,Night,1
190905.54,NetBanking,Food & Dining,0,1,Day,0
16664.31,Debit Card,Electronics,0,1,Night,1
129744.13,Credit Card,Utilities & Bills,0,0,Day,0
77251.94,UPI,Electronics,1,1,Night,1
167345.06,Credit Card,Electronics,1,1,Night,1
17055.75,Credit Card,Fuel,0,1,Night,0
61456.6,Debit Card,Shopping,1,0,Day,0
172979.05,UPI,Travel & Transport,0,0,Night,0
121920.37,UPI,Utilities & Bills,0,1,Day,0
55224.08,UPI,Food & Dining,0,0,Night,0
150994.3,Credit Card,Healthcare,0,0,Day,0
42767.63,UPI,Electronics,0,0,Day,0
9700.74,Credit Card,Shopping,0,1,Day,0
81896.14,NetBanking,Healthcare,1,0,Day,0
112494.08,Credit Card,Entertainment,1,0,Night,1
57855.63,UPI,Subscriptions,1,0,Night,1
187079.34,UPI,Gaming,1,0,Night,1
69467.6,UPI,Shopping,0,1,Night,1
117193.35,NetBanking,Utilities & Bills,1,0,Day,0
45948.27,UPI,Luxury Goods,0,1,Day,0
46621.2,UPI,Finance & Investments,1,1,Night,1
93470.29,Credit Card,Entertainment,1,0,Night,1
130034.01,Credit Card,Luxury Goods,1,1,Day,1
54362.89,UPI,Healthcare,1,1,Day,1
138616.22,NetBanking,Luxury Goods,1,0,Night,1
37484.06,UPI,Travel & Transport,0,0,Day,0
8331.08,UPI,Education,0,0,Day,0
132457.72,NetBanking,Subscriptions,1,1,Day,1
31869.96,UPI,Education,0,1,Day,0
196654.65,Debit Card,Finance & Investments,0,1,Day,0
157976.34,NetBanking,Education,1,1,Day,1
35165.29,Credit Card,Grocery,0,1,Night,0
144150.82,Debit Card,Travel & Transport,0,0,Night,0
197179.69,Credit Card,Grocery,0,1,Night,1
96827.85,Debit Card,Electronics,0,0,Night,1
93680.99,NetBanking,Luxury Goods,0,0,Night,1
102182.52,Debit Card,Utilities & Bills,1,0,Day,0
640.24,NetBanking,Food & Dining,0,1,Night,0
162130.24,UPI,Travel & Transport,0,1,Night,1
150021.59,NetBanking,Shopping,1,0,Night,1
155004.93,Debit Card,Education,1,0,Night,1
59456.08,Debit Card,Entertainment,1,1,Night,1
171725.59,UPI,Fuel,1,0,Day,0
183218.45,NetBanking,Finance & Investments,0,1,Night,1
144723.78,Credit Card,Luxury Goods,0,1,Day,1
89186.03,UPI,Utilities & Bills,1,1,Night,1
120838.46,Credit Card,Luxury Goods,0,1,Day,1
186987.18,NetBanking,Gaming,0,0,Night,1
189504.6,UPI,Gaming,0,1,Night,1
47285.93,NetBanking,Education,1,1,Night,1
31114.72,UPI,Education,1,0,Day,0
64413.28,NetBanking,Fuel,0,0,Night,0
139990.98,Credit Card,Utilities & Bills,0,1,Night,1
32780.02,NetBanking,Education,1,1,Day,0
131879.21,UPI,Utilities & Bills,1,0,Day,0
14328.5,Debit Card,Electronics,1,1,Night,1
106447.53,Debit Card,Utilities & Bills,0,1,Day,0
44090.09,Debit Card,Fuel,1,0,Day,0
124320.25,Debit Card,Shopping,0,1,Day,0
59459.49,Credit Card,Subscriptions,1,0,Day,0
182878.07,NetBanking,Shopping,1,0,Night,1
175113.52,Credit Card,Electronics,0,1,Day,1
13956.12,UPI,Gaming,1,1,Day,1
71071.82,UPI,Luxury Goods,0,1,Day,1
73064.36,Debit Card,Entertainment,0,1,Day,0
15096.54,UPI,Entertainment,0,0,Night,0
114056.44,NetBanking,Education,1,0,Night,1
111.65,Debit Card,Entertainment,0,0,Night,0
128774.55,Credit Card,Luxury Goods,0,0,Day,0
56166.51,Credit Card,Entertainment,0,0,Night,0
23062.88,UPI,Finance & Investments,0,1,Day,0
66424.76,NetBanking,Electronics,0,1,Night,1
90071.75,UPI,Grocery,1,0,Night,1
40058.67,Debit Card,Healthcare,0,0,Day,0
90403.64,Debit Card,Fuel,1,1,Day,1
171069.79,Debit Card,Healthcare,1,1,Night,1
150454.44,UPI,Shopping,1,1,Day,1
103224.77,Credit Card,Entertainment,1,0,Day,0
181357.72,Credit Card,Food & Dining,0,1,Day,0
178947.57,Debit Card,Grocery,1,1,Day,1
158352.62,NetBanking,Travel & Transport,1,0,Night,1
118338.33,UPI,Healthcare,1,1,Day,1
55654.97,NetBanking,Shopping,1,1,Night,1
48724.34,Debit Card,Luxury Goods,0,0,Night,0
11019.94,NetBanking,Healthcare,1,0,Day,0
159487.71,Debit Card,Healthcare,1,0,Day,0
144422.31,Debit Card,Fuel,0,1,Day,0
107193.66,NetBanking,Shopping,0,0,Day,0
85099.86,Credit Card,Healthcare,0,0,Day,0
54054.63,NetBanking,Electronics,1,1,Day,1
37925.16,Debit Card,Gaming,1,0,Night,1
71721.41,UPI,Healthcare,1,1,Night,1
64330.83,Credit Card,Gaming,0,0,Day,0
29789.69,NetBanking,Finance & Investments,1,1,Night,1
140435.71,UPI,Electronics,1,1,Night,1
178517.18,Debit Card,Education,0,0,Day,0
115151.85,Credit Card,Entertainment,0,0,Day,0
52407.01,UPI,Travel & Transport,0,0,Day,0
84634.05,NetBanking,Travel & Transport,1,0,Day,0
196434.55,NetBanking,Entertainment,0,1,Day,0
119545.17,UPI,Gaming,1,1,Day,1
83952.91,NetBanking,Shopping,1,1,Day,1
144549.03,Debit Card,Gaming,1,0,Day,1
125533.2,Credit Card,Healthcare,1,1,Day,1
178259.91,Debit Card,Subscriptions,1,0,Night,1
29631.35,Credit Card,Utilities & Bills,1,1,Day,0
74542.91,Credit Card,Gaming,0,0,Night,1
71362.71,Debit Card,Education,1,0,Night,1
51907.07,Debit Card,Finance & Investments,0,0,Day,0
102328.17,Debit Card,Education,1,0,Night,1
15075.34,UPI,Education,0,0,Night,0
38244.96,NetBanking,Fuel,0,0,Day,0
5242.18,Credit Card,Education,1,0,Day,0
185762.89,Debit Card,Utilities & Bills,0,0,Night,0
188600.77,NetBanking,Subscriptions,0,0,Day,0
54715.37,Credit Card,Gaming,1,1,Night,1
121743.38,NetBanking,Gaming,0,0,Night,1
96689.37,Credit Card,Shopping,1,1,Day,1
137802.97,Credit Card,Entertainment,0,1,Night,1
90104.74,NetBanking,Grocery,1,0,Day,0
75547.07,Debit Card,Luxury Goods,0,1,Day,1
156939.19,Credit Card,Gaming,0,1,Day,1
21070.88,Credit Card,Entertainment,0,1,Day,0
63267.1,NetBanking,Food & Dining,0,0,Night,0
176384.25,Credit Card,Electronics,0,0,Day,0
77382.03,UPI,Finance & Investments,1,1,Day,1
67175.35,UPI,Electronics,0,1,Night,1
166239.25,Credit Card,Travel & Transport,0,0,Night,0
2122.08,UPI,Fuel,1,1,Night,1
131056.36,UPI,Food & Dining,0,1,Day,0
140563.47,NetBanking,Entertainment,1,0,Night,1
146757.82,NetBanking,Shopping,1,0,Night,1
11655.94,Debit Card,Subscriptions,1,1,Day,0
26580.08,NetBanking,Entertainment,1,1,Night,1
52062.52,Debit Card,Electronics,1,0,Day,1
166687.7,Credit Card,Healthcare,0,0,Day,0
186070.35,Debit Card,Fuel,0,1,Night,1
195996.05,NetBanking,Education,0,1,Night,1
90597.91,UPI,Finance & Investments,0,0,Day,0
68371.73,NetBanking,Entertainment,0,0,Night,0
150639.9,Debit Card,Gaming,1,1,Night,1
145975.56,UPI,Gaming,1,1,Day,1
27322.78,Credit Card,Healthcare,1,0,Day,0
70965.82,Debit Card,Education,0,0,Night,0
109247.01,NetBanking,Education,1,1,Day,1
68124.67,Debit Card,Grocery,1,1,Day,1
117454.72,Debit Card,Food & Dining,0,0,Day,0
108640.84,NetBanking,Shopping,0,1,Day,0
30107.03,Credit Card,Finance & Investments,1,1,Day,0
175574.42,Credit Card,Healthcare,0,1,Day,0
78707.43,UPI,Travel & Transport,1,1,Night,1
161932.54,NetBanking,Luxury Goods,1,0,Night,1
52137.5,NetBanking,Fuel,1,1,Day,1
195565.84,NetBanking,Utilities & Bills,0,0,Day,0
35955.71,NetBanking,Education,1,1,Night,1
31521.29,Credit Card,Food & Dining,0,0,Night,0
80700.23,UPI,Food & Dining,0,0,Night,0
106643.09,UPI,Finance & Investments,0,1,Night,1
157891.44,NetBanking,Electronics,0,1,Night,1
192109.85,Debit Card,Utilities & Bills,0,0,Night,0
142994.03,Debit Card,Fuel,1,0,Day,0
5696.01,Credit Card,Shopping,1,1,Night,1
20721.52,UPI,Utilities & Bills,0,0,Night,0
197346.6,Debit Card,Fuel,1,1,Day,1
136619.96,Debit Card,Electronics,0,1,Night,1
185459.21,NetBanking,Luxury Goods,0,1,Day,1
132244.02,Debit Card,Education,0,1,Day,0
74060.15,UPI,Food & Dining,0,1,Night,1
162529.68,Credit Card,Entertainment,0,1,Night,1
11205.87,Debit Card,Luxury Goods,0,0,Day,0
182002.45,NetBanking,Healthcare,1,1,Day,1
189868.72,Credit Card,Education,0,0,Day,0
46080.73,Credit Card,Shopping,0,0,Night,0
108638.88,Credit Card,Subscriptions,1,1,Day,1
190453.29,NetBanking,Grocery,1,1,Day,1
21361.55,NetBanking,Luxury Goods,0,1,Night,1
121474.57,Credit Card,Entertainment,1,1,Day,1
123556.64,NetBanking,Education,0,0,Day,0
178288.92,UPI,Electronics,1,0,Day,1
94857.73,NetBanking,Electronics,1,1,Day,1
21937.19,UPI,Grocery,0,0,Night,0
59515.88,Credit Card,Subscriptions,1,0,Night,1
108371.52,Debit Card,Subscriptions,1,1,Night,1
115094.86,Debit Card,Food & Dining,0,0,Night,0
31639.15,UPI,Shopping,1,0,Night,0
32991.61,UPI,Fuel,1,1,Night,1
42539.1,UPI,Entertainment,0,0,Night,0
74506.0,UPI,Fuel,0,0,Day,0
21206.87,NetBanking,Entertainment,1,0,Night,0
92153.71,Credit Card,Electronics,1,0,Night,1
52782.16,Debit Card,Luxury Goods,1,0,Day,1
159472.42,NetBanking,Grocery,1,1,Day,1
135322.28,UPI,Travel & Transport,1,0,Day,0
192063.67,Debit Card,Education,1,1,Night,1
16003.08,UPI,Shopping,1,1,Night,1
187821.73,Credit Card,Electronics,0,1,Day,1
134746.1,NetBanking,Entertainment,1,0,Day,0
115067.19,Debit Card,Entertainment,0,1,Night,1
96429.55,UPI,Travel & Transport,1,0,Day,0
29584.48,NetBanking,Electronics,0,0,Night,0
159826.28,Credit Card,Finance & Investments,0,1,Night,1
181388.13,Credit Card,Subscriptions,1,1,Day,1
141456.66,Debit Card,Education,0,1,Night,1
105119.22,UPI,Education,1,1,Day,1
104501.98,UPI,Travel & Transport,0,1,Night,1
72893.48,Debit Card,Luxury Goods,0,1,Day,1
84274.04,Debit Card,Utilities & Bills,1,1,Night,1
74612.11,NetBanking,Fuel,0,0,Day,0
118801.74,NetBanking,Entertainment,0,1,Night,1
136409.42,Debit Card,Shopping,0,0,Night,0
55873.53,UPI,Entertainment,1,0,Day,0
13634.19,Credit Card,Luxury Goods,1,0,Night,1
135236.8,UPI,Subscriptions,0,0,Night,0
121734.24,Debit Card,Grocery,0,1,Day,0
63467.94,NetBanking,Gaming,1,1,Day,1
41949.29,UPI,Electronics,0,1,Night,1
110244.38,UPI,Utilities & Bills,1,0,Night,1
162759.3,Debit Card,Finance & Investments,0,0,Day,0
138494.35,Debit Card,Healthcare,0,1,Day,0
171134.97,NetBanking,Entertainment,0,1,Day,0
85329.76,Credit Card,Luxury Goods,0,0,Day,0
187968.95,Credit Card,Education,1,1,Night,1
154689.54,Credit Card,Travel & Transport,1,0,Day,0
174425.14,Credit Card,Subscriptions,1,0,Night,1
50304.43,Debit Card,Grocery,0,0,Night,0
58684.91,Credit Card,Luxury Goods,0,1,Day,1
193261.69,UPI,Food & Dining,0,1,Day,0
179890.96,Debit Card,Luxury Goods,1,1,Day,1
163448.1,NetBanking,Gaming,1,0,Day,1
109783.92,UPI,Travel & Transport,0,1,Night,1
161238.24,Credit Card,Shopping,0,1,Day,0
113542.33,UPI,Entertainment,1,1,Night,1
97225.9,NetBanking,Utilities & Bills,1,0,Day,0
243.3,UPI,Electronics,0,1,Day,0
165569.12,Debit Card,Utilities & Bills,0,0,Day,0
184252.43,NetBanking,Luxury Goods,1,0,Night,1
93276.36,Debit Card,Electronics,1,1,Night,1
46216.76,Credit Card,Travel & Transport,0,0,Day,0
120805.21,Credit Card,Gaming,0,0,Night,1
79224.34,Debit Card,Fuel,1,1,Day,1
199371.56,Debit Card,Luxury Goods,0,1,Night,1
130130.68,Credit Card,Travel & Transport,1,1,Day,1
102020.17,Debit Card,Fuel,1,1,Day,1
155663.7,NetBanking,Finance & Investments,1,0,Day,0
147570.31,Debit Card,Electronics,0,0,Night,1
11606.29,NetBanking,Gaming,0,1,Day,0
5448.02,UPI,Finance & Investments,1,1,Day,0
33893.84,UPI,Subscriptions,0,1,Day,0
126244.28,NetBanking,Finance & Investments,1,0,Night,1
31893.85,Credit Card,Electronics,0,0,Day,0
37011.6,Credit Card,Gaming,1,1,Day,1
3634.93,UPI,Subscriptions,0,0,Night,0
153930.05,UPI,Luxury Goods,0,1,Day,1
192217.81,UPI,Grocery,1,1,Day,1
127782.08,NetBanking,Entertainment,0,0,Day,0
111989.72,UPI,Utilities & Bills,1,1,Day,1
115438.04,NetBanking,Food & Dining,1,0,Night,1
126817.55,Debit Card,Grocery,0,0,Night,0
77336.58,UPI,Utilities & Bills,1,0,Night,1
190594.02,UPI,Education,0,0,Night,0
151669.53,Credit Card,Grocery,0,1,Night,1
181146.96,UPI,Entertainment,1,0,Day,0
81604.36,NetBanking,Gaming,0,0,Day,0
126068.06,Credit Card,Gaming,1,0,Day,1
147199.17,Credit Card,Shopping,1,1,Night,1
158751.79,UPI,Luxury Goods,0,0,Night,1
157345.35,UPI,Electronics,1,1,Day,1
71303.47,Credit Card,Subscriptions,0,0,Night,0
79222.09,NetBanking,Entertainment,1,1,Night,1
157450.22,NetBanking,Subscriptions,0,1,Night,1
62947.33,Debit Card,Food & Dining,0,1,Day,0
45726.33,NetBanking,Luxury Goods,0,0,Night,0
163496.99,Credit Card,Food & Dining,1,1,Night,1
198925.34,Credit Card,Healthcare,1,0,Day,0
108260.77,Credit Card,Entertainment,0,1,Day,0
84764.66,UPI,Luxury Goods,1,1,Day,1
99299.15,Debit Card,Fuel,1,1,Day,1
197384.26,Debit Card,Shopping,0,0,Day,0
80015.4,UPI,Grocery,0,1,Day,0
121349.92,UPI,Utilities & Bills,1,0,Night,1
51077.42,NetBanking,Shopping,1,1,Night,1
133691.81,UPI,Utilities & Bills,1,0,Day,0
93294.13,UPI,Food & Dining,1,0,Day,0
70613.13,UPI,Utilities & Bills,1,0,Night,1
103640.35,Credit Card,Food & Dining,0,1,Night,1
1732.17,Credit Card,Subscriptions,1,0,Night,0
131777.3,UPI,Entertainment,0,0,Night,0
14246.04,UPI,Education,1,0,Night,0
121054.77,Debit Card,Travel & Transport,1,0,Day,0
175166.13,UPI,Utilities & Bills,0,0,Day,0
56443.67,Debit Card,Entertainment,1,0,Day,0
60403.33,NetBanking,Education,0,0,Day,0
55515.89,Debit Card,Electronics,1,1,Day,1
170173.94,NetBanking,Food & Dining,1,0,Night,1
26634.11,UPI,Healthcare,1,1,Day,0
59672.51,Debit Card,Healthcare,1,0,Day,0
24017.87,Credit Card,Travel & Transport,0,0,Night,0
187925.29,Credit Card,Shopping,0,0,Day,0
65537.83,UPI,Utilities & Bills,0,0,Night,0
90574.54,NetBanking,Shopping,1,0,Day,0
124399.79,UPI,Finance & Investments,1,1,Day,1
58876.97,NetBanking,Education,1,0,Day,0
5464.71,Debit Card,Finance & Investments,0,1,Day,0
149499.32,NetBanking,Electronics,1,0,Day,1
22570.02,NetBanking,Travel & Transport,1,1,Night,1
70723.38,UPI,Luxury Goods,1,1,Day,1
136458.48,Debit Card,Entertainment,1,1,Night,1
160775.56,NetBanking,Food & Dining,1,1,Night,1
135474.82,Debit Card,Fuel,1,1,Night,1
170254.46,Debit Card,Subscriptions,1,1,Night,1
20036.13,Debit Card,Shopping,1,0,Day,0
148772.83,UPI,Fuel,0,0,Night,0
155239.54,UPI,Luxury Goods,0,0,Night,1
58122.15,Credit Card,Education,0,0,Day,0
130746.64,UPI,Subscriptions,0,1,Night,1
131346.78,UPI,Food & Dining,1,0,Day,0
12197.01,Debit Card,Subscriptions,0,0,Night,0
9369.17,Debit Card,Gaming,1,0,Night,1
119488.97,NetBanking,Utilities & Bills,1,0,Night,1
77192.65,UPI,Grocery,0,0,Night,0
125059.49,Credit Card,Travel & Transport,0,1,Night,1
105007.27,Credit Card,Luxury Goods,1,1,Day,1
54646.3,Credit Card,Education,1,0,Day,0
882.44,NetBanking,Utilities & Bills,1,0,Day,0
192720.24,Debit Card,Shopping,1,0,Day,0
3706.86,UPI,Electronics,1,1,Day,1
178443.96,Credit Card,Food & Dining,0,1,Day,0
62078.7,Debit Card,Utilities & Bills,0,1,Night,1
100501.01,Debit Card,Fuel,0,0,Night,0
76132.18,Credit Card,Shopping,0,0,Night,0
141697.78,NetBanking,Electronics,0,0,Day,0
52536.32,UPI,Subscriptions,0,0,Day,0
42271.22,UPI,Fuel,0,0,Night,0
110995.79,Debit Card,Luxury Goods,0,0,Night,1
173079.61,NetBanking,Travel & Transport,1,0,Day,0
17248.33,UPI,Entertainment,1,1,Day,0
9249.57,Credit Card,Gaming,1,0,Day,0
193790.85,NetBanking,Shopping,0,0,Night,0
52473.85,Debit Card,Gaming,1,0,Night,1
67805.78,UPI,Entertainment,0,0,Night,0
143594.11,NetBanking,Grocery,0,1,Night,1
26924.84,NetBanking,Food & Dining,1,1,Day,0
84475.06,Debit Card,Subscriptions,1,0,Day,0
43771.21,Credit Card,Gaming,1,0,Night,1
85765.4,Credit Card,Utilities & Bills,1,1,Night,1
143935.55,NetBanking,Entertainment,0,0,Night,0
35030.66,NetBanking,Grocery,1,0,Night,0
64393.02,Debit Card,Fuel,0,1,Night,1
47817.44,NetBanking,Healthcare,0,1,Day,0
123633.02,Credit Card,Education,1,1,Day,1
197159.39,Credit Card,Utilities & Bills,0,1,Day,0
181389.54,Credit Card,Utilities & Bills,1,0,Night,1
145444.13,Credit Card,Finance & Investments,0,1,Day,0
165698.77,Debit Card,Shopping,1,0,Night,1
15503.68,UPI,Utilities & Bills,0,0,Day,0
131680.65,Credit Card,Education,0,0,Day,0
17079.34,Debit Card,Luxury Goods,1,1,Night,1
175183.48,Credit Card,Travel & Transport,1,1,Night,1
115726.84,NetBanking,Grocery,1,0,Night,1
129216.97,NetBanking,Subscriptions,0,0,Night,0
153060.89,UPI,Entertainment,0,0,Day,0
145564.5,UPI,Entertainment,1,0,Day,0
14659.29,Debit Card,Grocery,1,1,Day,0
24041.71,Debit Card,Finance & Investments,0,1,Night,0
35741.3,Debit Card,Subscriptions,1,1,Night,1
103269.98,Debit Card,Gaming,1,0,Day,1
38217.01,Debit Card,Shopping,1,0,Night,0
2459.76,NetBanking,Utilities & Bills,1,1,Night,1
160186.16,Credit Card,Shopping,1,0,Day,0
166699.09,NetBanking,Education,0,0,Day,0
92951.45,Debit Card,Education,1,0,Day,0
102979.67,Credit Card,Education,0,1,Day,0
